lower_bound,upper_bound,correction
157.854600,157.864800,-45.523000
157.864900,157.869100,-20.187100
157.869200,157.872800,6.414800
157.872900,157.882500,90.648100
157.882600,157.882500,90.648100
157.882600,157.889100,64.672500
157.889200,157.895700,-31.600400
157.895800,157.896300,34.265300
157.896400,157.899600,-18.302500
157.899700,157.909900,-37.939300
157.910000,157.920500,110.865600
157.920600,157.939400,-22.755200
157.939500,157.974500,-39.230700
157.974600,158.003400,-43.039200
158.003500,158.005200,-36.078000
158.005300,158.019000,5.050700
158.019100,158.024400,-32.921800
158.024500,158.024800,61.999900
158.024900,158.032700,3.143200
158.032800,158.032800,-37.354800
158.032900,158.041700,-20.907000
158.041800,158.077600,63.843500
158.077700,158.080700,-31.680500
158.080800,158.080700,-31.680500
158.080800,158.084800,13.230400
158.084900,158.126700,-42.451200
158.126800,158.146300,46.067300
158.146400,158.151400,18.241100
158.151500,158.188400,-20.348100
158.188500,158.212100,-22.888300
158.212200,158.246100,64.933000
158.246200,158.261700,27.636700
158.261800,158.261900,-29.863100
158.262000,158.286300,-20.397400
158.286400,158.299700,-26.721300
158.299800,158.300100,-41.250800
158.300200,158.308900,-35.569000
158.309000,158.309400,45.916800
158.309500,158.311700,-23.568500
158.311800,158.311900,-7.777000
158.312000,158.316300,-22.939100
158.316400,158.319400,-12.202800
158.319500,158.319700,-39.994800
158.319800,158.321200,-21.678200
158.321300,158.351900,2.303800
158.352000,158.360900,37.660300
158.361000,158.373000,-38.752200
158.373100,158.374000,38.280300
158.374100,158.379900,66.687900
158.380000,158.409200,-28.034500
158.409300,158.418700,7.310600
158.418800,158.421200,-32.458500
158.421300,158.466600,-50.147200
158.466700,158.478100,-34.375800
158.478200,158.480100,-40.686600
158.480200,158.482200,-22.388800
158.482300,158.483500,-40.056900
158.483600,158.483800,-13.555800
158.483900,158.484400,4.111200
158.484500,158.487400,-52.677600
158.487500,158.504800,-17.352700
158.504900,158.570600,76.577500
158.570700,158.571500,-21.171200
158.571600,158.596300,-10.464500
158.596400,158.599200,29.887200
158.599300,158.610300,-29.386700
158.610400,158.618100,111.829600
158.618200,158.628900,-28.134100
158.629000,158.661200,-45.166200
158.661300,158.669900,8.401100
158.670000,158.677700,-0.427100
158.677800,158.704800,-13.676200
158.704900,158.721500,36.717500
158.721600,158.737700,-30.073300
158.737800,158.753800,-33.229900
158.753900,158.769800,-48.352900
158.769900,158.770400,15.890600
158.770500,158.770500,-28.198200
158.770600,158.784500,-32.613100
158.784600,158.785100,-37.021800
158.785200,158.790500,-7.425200
158.790600,158.803000,5.791400
158.803100,158.818500,-7.441500
158.818600,158.851200,83.819900
158.851300,158.864400,-31.388000
158.864500,158.881900,3.850800
158.882000,158.901800,-3.084800
158.901900,158.909500,129.690600
158.909600,158.915700,-30.780900
158.915800,158.923300,12.003700
158.923400,158.925500,-30.785200
158.925600,158.934500,-32.047500
158.934600,158.934500,-29.530700
158.934600,158.940500,3.183200
158.940600,158.948600,112.647300
158.948700,158.971300,11.969900
158.971400,158.981600,14.478700
158.981700,158.994000,18.872400
158.994100,159.000200,48.427500
159.000300,159.034600,6.895000
159.034700,159.058300,-17.011600
159.058400,159.071300,96.138500
159.071400,159.084100,124.409600
159.084200,159.097500,-6.975300
159.097600,159.105300,-49.090300
159.105400,159.106400,-35.263400
159.106500,159.119400,114.304500
159.119500,159.144100,3.679600
159.144200,159.165100,8.063900
159.165200,159.173100,-23.353900
159.173200,159.186400,26.267100
159.186500,159.204100,70.221800
159.204200,159.216400,-40.332800
159.216500,159.237600,8.014700
159.237700,159.242000,-10.199600
159.242100,159.245500,13.033000
159.245600,159.294400,16.764900
159.294500,159.304400,-35.343900
159.304500,159.316600,-22.167500
159.316700,159.324900,2.934300
159.325000,159.331600,-26.568300
159.331700,159.342400,-42.262700
159.342500,159.356700,-23.442200
159.356800,159.358300,-19.050400
159.358400,159.364200,-41.643100
159.364300,159.369700,-23.448400
159.369800,159.369800,-22.193500
159.369900,159.376000,-39.137600
159.376100,159.382600,-20.944900
159.382700,159.384600,-23.455600
159.384700,159.401300,-42.284100
159.401400,159.410600,-47.933200
159.410700,159.413000,-22.841900
159.413100,159.421200,4.126700
159.421300,159.439400,-31.008300
159.439500,159.444500,13.519100
159.444600,159.447400,-9.060900
159.447500,159.459600,-41.678000
159.459700,159.460700,-31.017500
159.460800,159.482400,-42.313400
159.482500,159.486300,-47.957900
159.486400,159.499800,-7.209900
159.499900,159.501900,-46.709100
159.502000,159.503200,-28.528100
159.503300,159.533900,43.543100
159.534000,159.547500,-33.562100
159.547600,159.554200,62.954000
159.554300,159.563100,-43.596000
159.563200,159.569600,67.951700
159.569700,159.572200,26.588400
159.572300,159.586400,-5.380400
159.586500,159.589200,-23.553700
159.589300,159.604500,70.421300
159.604600,159.612300,-10.407900
159.612400,159.619400,22.792100
159.619500,159.648500,-24.208500
159.648600,159.663400,-22.962900
159.663500,159.674200,-44.261500
159.674300,159.698300,77.209200
159.698400,159.720000,-29.251200
159.720100,159.729400,-44.280800
159.729500,159.745300,-17.994500
159.745400,159.753000,-36.151500
159.753100,159.801600,-22.403800
159.801700,159.802900,118.394000
159.803000,159.804200,-36.171900
159.804300,159.804800,11.385900
159.804900,159.807100,-11.142900
159.807200,159.817000,22.014500
159.817100,159.818000,-7.394700
159.818100,159.818500,109.612800
159.818600,159.820100,37.654800
159.820200,159.821300,-36.804400
159.821400,159.825200,1.986400
159.825300,159.845100,-37.439400
159.845200,159.850700,-38.067200
159.850800,159.857800,-43.700000
159.857900,159.865700,105.172200
159.865800,159.865700,87.657500
159.865800,159.867300,-36.197100
159.867400,159.914000,30.695200
159.914100,159.920700,-11.206000
159.920800,159.924400,66.953800
159.924500,159.941900,-8.091700
159.942000,159.947900,108.818000
159.948000,159.952600,68.800000
159.952700,159.955000,75.674500
159.955100,159.991400,-40.621800
159.991500,159.995100,-37.498100
159.995200,160.010000,-40.003700
160.010100,160.026500,-17.513700
160.026600,160.045500,-43.141200
160.045600,160.046500,-47.515200
160.046600,160.060500,-13.157800
160.060600,160.068800,-34.403200
160.068900,160.086000,3.694300
160.086100,160.090500,-44.406400
160.090600,160.092500,-38.160800
160.092600,160.095600,-11.927700
160.095700,160.133400,62.364700
160.133500,160.179600,42.340300
160.179700,160.181500,-51.305200
160.181600,160.181500,52.327200
160.181600,160.189500,177.171700
160.189600,160.189700,0.505900
160.189800,160.190600,73.543300
160.190700,160.192100,-48.187200
160.192200,160.218100,-11.370800
160.218200,160.219300,-45.075300
160.219400,160.222900,12.343500
160.223000,160.223300,14.215600
160.223400,160.239900,-40.713900
160.240000,160.268600,128.990600
160.268700,160.291000,-10.163400
160.291100,160.301900,-25.141300
160.302000,160.302000,142.043200
160.302100,160.314400,-27.642200
160.314500,160.314700,-49.474400
160.314800,160.329700,-36.381100
160.329800,160.367500,-45.749600
160.367600,160.372800,115.123800
160.372900,160.378800,-27.047700
160.378900,160.389400,-27.052500
160.389500,160.418100,-27.065600
160.418200,160.430700,95.723200
160.430800,160.451300,42.099200
160.451400,160.453600,-39.546400
160.453700,160.456800,-27.083200
160.456900,160.467000,-24.595100
160.467100,160.490700,-25.852400
160.490800,160.497400,23.989500
160.497500,160.498300,-33.332600
160.498400,160.501100,-38.941200
160.501200,160.505800,-10.906600
160.505900,160.513800,-23.371100
160.513900,160.535900,-22.135800
160.536000,160.554100,-27.127400
160.554200,160.582900,-30.876800
160.583000,160.583600,-47.068100
160.583700,160.593000,-41.466900
160.593100,160.626400,-28.405300
160.626500,160.655200,17.643300
160.655300,160.675600,2.069000
160.675700,160.686100,15.131300
160.686200,160.686100,15.131300
160.686200,160.723100,-42.758700
160.723200,160.726500,10.747200
160.726600,160.729100,15.100500
160.729200,160.740400,72.949600
160.740500,160.745700,-57.697200
160.745800,160.755100,-42.770100
160.755200,160.755100,-35.305300
160.755200,160.758600,-8.558500
160.758700,160.759600,95.322600
160.759700,160.782100,-12.303600
160.782200,160.796100,67.914500
160.796200,160.796700,-14.177300
160.796800,160.803000,-18.533900
160.803100,160.804900,76.611600
160.805000,160.840100,102.685700
160.840200,160.859800,25.575200
160.859900,160.886900,-42.817000
160.887000,160.892900,-46.548300
160.893000,160.896000,-42.198700
160.896100,160.908200,11.865000
160.908300,160.910900,16.834800
160.911000,160.919400,5.021500
160.919500,160.945400,27.372400
160.945500,160.950800,15.563300
160.950900,160.951200,-27.928500
160.951300,160.953400,76.448600
160.953500,160.971100,114.324200
160.971200,160.999900,-17.391200
161.000000,161.013100,10.550000
161.013200,161.018700,19.861800
161.018800,161.026100,-26.099000
161.026200,161.030300,-6.228800
161.030400,161.032100,-45.973500
161.032200,161.033800,122.934600
161.033900,161.037600,-25.483200
161.037700,161.045100,11.149000
161.045200,161.058100,-21.767400
161.058200,161.064900,-11.215900
161.065000,161.078700,4.296900
161.078800,161.081300,107.348800
161.081400,161.110900,-25.517100
161.111000,161.115400,-39.174000
161.115500,161.122200,14.199100
161.122300,161.124300,-24.902700
161.124400,161.157400,-9.405300
161.157500,161.173800,95.441200
161.173900,161.187800,-32.997400
161.187900,161.190100,-42.924500
161.190200,161.191800,91.697100
161.191900,161.194800,-48.509500
161.194900,161.201100,-8.809600
161.201200,161.204500,-3.848900
161.204600,161.213800,-43.553200
161.213900,161.220300,87.941600
161.220400,161.222100,40.179300
161.222200,161.227800,4.820700
161.227900,161.237500,73.036600
161.237600,161.240000,154.899500
161.240100,161.241900,-19.996000
161.242000,161.259200,-37.988000
161.259300,161.267200,-5.126400
161.267300,161.272200,-35.512700
161.272300,161.273100,10.991800
161.273200,161.281100,-51.637200
161.281200,161.296300,-33.042500
161.296400,161.319700,-39.251100
161.319800,161.346300,-15.709300
161.346400,161.351600,102.043200
161.351700,161.359200,-11.377800
161.359300,161.359400,-44.843600
161.359500,161.362600,-36.788300
161.362700,161.363400,54.310100
161.363500,161.366400,45.011600
161.366500,161.391800,-47.333100
161.391900,161.409400,-37.426200
161.409500,161.411400,94.534000
161.411500,161.436500,7.782300
161.436600,161.438500,-31.243100
161.438600,161.446800,158.289400
161.446900,161.456900,10.865500
161.457000,161.457400,49.884800
161.457500,161.457500,-53.548100
161.457600,161.466600,-33.113100
161.466700,161.483700,-7.730600
161.483800,161.485800,-12.066600
161.485900,161.495100,6.504800
161.495200,161.506600,30.644800
161.506700,161.525800,-44.281300
161.525900,161.533600,5.241200
161.533700,161.543800,-16.431300
161.543900,161.554600,128.405700
161.554700,161.559800,4.605200
161.559900,161.560400,-44.293300
161.560500,161.572900,75.772000
161.573000,161.573800,-44.297900
161.573900,161.575700,-11.496600
161.575800,161.577900,-39.967100
161.578000,161.581400,-13.356400
161.581500,161.588700,16.963600
161.588800,161.591800,-30.070700
161.591900,161.596800,41.710700
161.596900,161.636100,54.668400
161.636200,161.640500,-39.990300
161.640600,161.650400,124.558700
161.650500,161.653500,16.916700
161.653600,161.668900,-16.496000
161.669000,161.679100,-22.067900
161.679200,161.679600,30.505000
161.679700,161.688700,-39.389700
161.688800,161.698800,16.884000
161.698900,161.713700,-35.688800
161.713800,161.717400,-40.637200
161.717500,161.722800,75.609100
161.722900,161.723600,14.392700
161.723700,161.723600,14.392700
161.723700,161.734700,-38.170300
161.734800,161.734800,3.873800
161.734900,161.739100,-11.586000
161.739200,161.745400,-31.373600
161.745500,161.746400,99.077000
161.746500,161.752200,-46.214000
161.752300,161.771200,-14.076200
161.771300,161.778300,60.713700
161.778400,161.791600,-41.282500
161.791700,161.797900,6.923500
161.798000,161.803100,-4.822600
161.803200,161.807700,-54.884700
161.807800,161.813900,84.780200
161.814000,161.820100,60.672300
161.820200,161.840200,-15.966500
161.840300,161.865600,-6.094900
161.865700,161.881100,-13.516800
161.881200,161.894100,135.339000
161.894200,161.904400,-31.441000
161.904500,161.908200,-41.324800
161.908300,161.919600,-38.240900
161.919700,161.929200,-40.097300
161.929300,161.970200,-22.207900
161.970300,161.976800,-30.854300
161.976900,161.988200,8.649900
161.988300,161.988200,8.649900
161.988300,161.996600,-37.035700
161.996700,162.010800,14.807200
162.010900,162.017500,101.830100
162.017600,162.025500,-45.070400
162.025600,162.043700,-41.373900
162.043800,162.044100,14.783600
162.044200,162.056500,134.486100
162.056600,162.067500,-49.403800
162.067600,162.076700,99.288400
162.076800,162.107300,17.206300
162.107400,162.108000,89.996800
162.108100,162.158700,-50.665600
162.158800,162.162300,-47.583400
162.162400,162.186300,38.729400
162.186400,162.187600,68.323600
162.187700,162.207900,-11.225000
162.208000,162.212400,105.902800
162.212500,162.213600,-3.830500
162.213700,162.227400,-13.085000
162.227500,162.228700,-23.564700
162.228800,162.234600,21.429100
162.234700,162.266500,10.928700
162.266600,162.298200,92.238700
162.298300,162.299200,-35.920800
162.299300,162.302500,107.637000
162.302600,162.311500,0.424200
162.311600,162.326000,-34.083300
162.326100,162.336600,-34.087600
162.336700,162.340000,-12.529200
162.340100,162.341400,98.963400
162.341500,162.346500,-34.091600
162.346600,162.350800,-10.687200
162.350900,162.354500,-5.761800
162.354600,162.382200,-6.393700
162.382300,162.385400,-38.418100
162.385500,162.392700,-29.799800
162.392800,162.414100,-44.586100
162.414200,162.417800,-2.720000
162.417900,162.419900,-33.505700
162.420000,162.421400,-11.957400
162.421500,162.424400,-13.806000
162.424500,162.432100,16.972000
162.432200,162.437500,0.961900
162.437600,162.442200,0.959000
162.442300,162.450800,45.274700
162.450900,162.452700,53.891000
162.452800,162.455600,-3.973800
162.455700,162.459200,-31.675100
162.459300,162.470600,-43.374400
162.470700,162.471300,0.325400
162.471400,162.476400,-19.372900
162.476500,162.488400,66.165700
162.488500,162.493600,80.314800
162.493700,162.504000,-7.694600
162.504100,162.525400,141.808400
162.525500,162.547800,140.544600
162.547900,162.548800,-31.097600
162.548900,162.564400,-31.719400
162.564500,162.574800,-36.029400
162.574900,162.598700,-26.198700
162.598800,162.608100,39.599400
162.608200,162.618700,-21.288300
162.618800,162.641400,0.835300
162.641500,162.644600,101.051900
162.644700,162.660000,-18.234400
162.660100,162.660500,6.971200
162.660600,162.665300,-13.933700
162.665400,162.673700,-9.020300
162.673800,162.679900,-43.447200
162.680000,162.689400,-33.001200
162.689500,162.694200,91.770800
162.694300,162.718600,-29.325800
162.718700,162.723800,-44.077000
162.723900,162.726500,45.643100
162.726600,162.769100,-36.720200
162.769200,162.773600,-39.793700
162.773700,162.786000,133.435400
162.786100,162.810900,-36.736400
162.811000,162.811400,-45.335500
162.811500,162.830800,-23.233200
162.830900,162.832800,-23.848300
162.832900,162.858800,-8.509700
162.858900,162.863900,-28.774900
162.864000,162.865900,4.380400
162.866000,162.901900,57.149800
162.902000,162.912500,34.428000
162.912600,162.917600,94.576800
162.917700,162.917900,-36.164200
162.918000,162.944300,-52.130900
162.944400,162.976400,100.642500
162.976500,162.978000,-35.574100
162.978100,162.992400,-5.517100
162.992500,162.992800,-44.169300
162.992900,162.994300,-4.291100
162.994400,162.994900,-12.880700
162.995000,163.011500,112.868400
163.011600,163.012500,-44.789500
163.012600,163.017700,-27.001800
163.017800,163.019500,-39.884500
163.019600,163.041200,-19.038900
163.041300,163.057600,-22.726700
163.057700,163.066300,38.593900
163.066400,163.071700,-47.875700
163.071800,163.077500,-1.887100
163.077600,163.094000,-35.619900
163.094100,163.115400,112.119700
163.115500,163.170500,-6.233000
163.170600,163.173600,-26.458700
163.173700,163.175900,-35.652300
163.176000,163.181800,-3.788300
163.181900,163.186000,-7.467600
163.186100,163.195000,-43.012900
163.195100,163.196700,-0.733300
163.196800,163.204800,32.961800
163.204900,163.215800,192.251100
163.215900,163.235300,146.270200
163.235400,163.241700,-24.039000
163.241800,163.242600,-2.599000
163.242700,163.284600,-10.585600
163.284700,163.286000,-39.982600
163.286100,163.299600,-22.841200
163.299700,163.308100,-40.603100
163.308200,163.316400,119.818800
163.316500,163.331800,-29.591200
163.331900,163.333900,6.530200
163.334000,163.334600,-24.694500
163.334700,163.335200,75.712200
163.335300,163.335300,-18.572400
163.335400,163.338300,37.750900
163.338400,163.343300,-44.289100
163.343400,163.347400,-28.985700
163.347500,163.353700,-13.684200
163.353800,163.369400,19.361400
163.369500,163.389600,-37.572500
163.389700,163.400800,59.117900
163.400900,163.427300,-39.422600
163.427400,163.435800,54.800800
163.435900,163.439200,25.428900
163.439300,163.447600,125.760400
163.447700,163.448100,-38.206700
163.448200,163.466200,-44.331000
163.466300,163.466400,-27.202200
163.466500,163.476500,-33.935500
163.476600,163.478100,33.962900
163.478200,163.492200,-33.941800
163.492300,163.497700,43.732900
163.497800,163.498200,-38.225600
163.498300,163.504500,-38.228000
163.504600,163.506200,-48.625800
163.506300,163.514000,-42.512600
163.514100,163.528500,-24.172200
163.528600,163.538300,92.003900
163.538400,163.546000,-36.409300
163.546100,163.551600,64.474100
163.551700,163.561900,-44.363600
163.562000,163.562500,-14.405800
163.562600,163.588800,9.420700
163.588900,163.604000,64.421500
163.604100,163.614300,-70.051500
163.614400,163.622000,-47.439800
163.622100,163.633800,15.501800
163.633900,163.636000,53.389200
163.636100,163.643000,60.104600
163.643100,163.644200,-42.558300
163.644300,163.649500,-35.227400
163.649600,163.663400,2.649700
163.663500,163.677800,30.133700
163.677900,163.689700,-41.963400
163.689800,163.704600,-12.036700
163.704700,163.704800,77.759000
163.704900,163.715100,-51.745400
163.715200,163.719700,-33.422800
163.719800,163.724200,128.433000
163.724300,163.728100,-26.097000
163.728200,163.729400,-29.762200
163.729500,163.731000,-12.661600
163.731100,163.731300,-38.313600
163.731400,163.731600,-37.092200
163.731700,163.749400,-35.877600
163.749500,163.777600,-32.835700
163.777700,163.783000,-32.227400
163.783100,163.789200,-19.408600
163.789300,163.797900,35.532900
163.798000,163.800300,-39.560500
163.800400,163.810300,42.848200
163.810400,163.834400,-35.300500
163.834500,163.835100,-33.469700
163.835200,163.853500,-42.021400
163.853600,163.863100,-21.275800
163.863200,163.870600,32.421500
163.870700,163.875600,-21.281700
163.875700,163.878500,-10.909600
163.878600,163.884600,-44.473100
163.884700,163.891100,18.981400
163.891200,163.898300,-29.834500
163.898400,163.898700,35.449500
163.898800,163.917400,-18.861600
163.917500,163.938100,-52.421100
163.938200,163.941000,-35.952600
163.941100,163.941500,-10.943900
163.941600,163.945600,-52.423200
163.945700,163.954000,-40.837100
163.954100,163.958700,20.762100
163.958800,163.960500,-42.059200
163.960600,163.961100,-29.861400
163.961200,163.963200,-45.719500
163.963300,163.966000,111.019400
163.966100,163.972200,-27.426700
163.972300,163.977400,14.649900
163.977500,163.997000,-21.949800
163.997100,163.998500,129.270400
163.998600,163.999800,16.463500
163.999900,164.016300,-0.619600
164.016400,164.031600,-36.597600
164.031700,164.039700,117.630300
164.039800,164.041300,-40.868500
164.041400,164.044000,71.295500
164.044100,164.050700,-34.166700
164.050800,164.066300,-37.220500
164.066400,164.081300,115.746700
164.081400,164.081700,-34.179100
164.081800,164.082400,-33.570000
164.082500,164.088200,43.825100
164.088300,164.090800,-21.994400
164.090900,164.111700,75.490200
164.111800,164.131900,-20.795400
164.132000,164.138400,40.125600
164.138500,164.141500,-42.732300
164.141600,164.151800,-9.230400
164.151900,164.154200,-32.989800
164.154300,164.161000,23.049900
164.161100,164.203600,35.198000
164.203700,164.205900,-34.837900
164.206000,164.206600,-33.620200
164.206700,164.221700,-40.933500
164.221800,164.224500,-28.756100
164.224600,164.225000,10.823500
164.225100,164.232900,-6.230700
164.233000,164.235900,-20.236700
164.236000,164.242900,-26.937500
164.243000,164.250800,-20.852700
164.250900,164.256300,54.027600
164.256400,164.291200,123.992500
164.291300,164.294900,-42.177100
164.295000,164.306300,-47.658700
164.306400,164.312000,47.280800
164.312100,164.341600,-11.160600
164.341700,164.351500,8.912900
164.351600,164.358600,-16.037300
164.358700,164.378100,-26.997600
164.378200,164.386400,-40.992700
164.386500,164.390900,-0.237800
164.391000,164.392200,103.172600
164.392300,164.402700,2.188100
164.402800,164.404900,4.619800
164.405000,164.406300,14.350900
164.406400,164.422400,-30.666400
164.422500,164.425900,-42.831400
164.426000,164.431400,19.806800
164.431500,164.449400,-28.853500
164.449500,164.450400,52.021500
164.450500,164.453200,-37.368200
164.453300,164.461200,-9.401100
164.461300,164.476400,24.637900
164.476500,164.477200,-31.297500
164.477300,164.479300,58.074600
164.479400,164.479900,-24.610900
164.480000,164.498800,-33.130200
164.498900,164.500000,-26.443800
164.500100,164.507300,99.383200
164.507400,164.514000,-0.312400
164.514100,164.516300,54.999800
164.516400,164.545200,95.690900
164.545300,164.548300,-26.465400
164.548400,164.579700,-45.315200
164.579800,164.590000,-30.737000
164.590100,164.601000,26.973700
164.601100,164.628500,-46.546300
164.628600,164.633700,-30.148000
164.633800,164.634000,41.526000
164.634100,164.636400,5.080100
164.636500,164.640400,-14.966200
164.640500,164.651600,-56.271300
164.651700,164.653000,-19.831400
164.653100,164.654400,-45.947400
164.654500,164.661200,-25.301200
164.661300,164.672600,-7.695600
164.672700,164.697900,-28.960800
164.698000,164.698700,-19.853700
164.698800,164.720700,1.383800
164.720800,164.722400,-35.042200
164.722500,164.723100,-43.541600
164.723200,164.726800,-21.081400
164.726900,164.739300,-39.298000
164.739400,164.776800,-34.456800
164.776900,164.797700,23.788100
164.797800,164.807600,-8.378000
164.807700,164.818100,-2.923300
164.818200,164.820600,-44.181700
164.820700,164.827300,-15.669300
164.827400,164.828300,47.426100
164.828400,164.839300,123.854400
164.839400,164.846500,-49.650100
164.846600,164.869200,151.108200
164.869300,164.878000,-21.760300
164.878100,164.889700,23.719100
164.889800,164.893900,1.277200
164.894000,164.895900,-19.343000
164.896000,164.896000,-33.291300
164.896100,164.905600,-14.496600
164.905700,164.906700,-7.220300
164.906800,164.928500,-9.657800
164.928600,164.932700,209.217100
164.932800,164.947200,143.714400
164.947300,164.950800,53.379100
164.950900,164.958000,-36.347400
