lower_bound,upper_bound,correction
163.765900,163.768900,-8.407500
163.769000,163.771500,20.289500
163.771600,163.775600,-40.772600
163.775700,163.776200,-46.878700
163.776300,163.776400,64.248300
163.776500,163.777400,54.478000
163.777500,163.790300,-31.619900
163.790400,163.792200,-31.620700
163.792300,163.795300,-9.032800
163.795400,163.799900,-13.919300
163.800000,163.801100,64.223500
163.801200,163.802600,-32.235500
163.802700,163.805300,-24.300400
163.805400,163.805700,-20.637700
163.805800,163.806400,5.002000
163.806500,163.807500,-37.731800
163.807600,163.807900,-48.109900
163.808000,163.808700,6.221500
163.808800,163.811100,-38.954100
163.811200,163.811500,42.236600
163.811600,163.811900,4.998500
163.812000,163.814600,12.322100
163.814700,163.816900,14.151800
163.817000,163.820900,-24.918000
163.821000,163.822300,-35.295800
163.822400,163.822700,-45.062500
163.822800,163.823700,-45.062900
163.823800,163.823800,-10.879900
163.823900,163.823900,20.251100
163.824000,163.825600,-4.776800
163.825700,163.828100,-29.804500
163.828200,163.828900,-35.908800
163.829000,163.830500,-38.961300
163.830600,163.831800,-31.637200
163.831900,163.833300,85.554500
163.833400,163.834000,-29.196600
163.834100,163.835100,14.749500
163.835200,163.835700,-40.184000
163.835800,163.836400,44.656500
163.836500,163.838400,-45.067800
163.838500,163.841800,49.534500
163.841900,163.843700,42.208700
163.843800,163.845100,5.587500
163.845200,163.850100,7.415300
163.850200,163.850400,5.584100
163.850500,163.852500,-54.227100
163.852600,163.855400,-17.000000
163.855500,163.857700,6.189700
163.857800,163.860800,6.187700
163.860900,163.860800,-51.788400
163.860900,163.861000,-9.069300
163.861100,163.863000,-53.619800
163.863100,163.863100,-24.937300
163.863200,163.867600,55.003200
163.867700,163.870000,5.571500
163.870100,163.870700,-12.736100
163.870800,163.871000,-31.653600
163.871100,163.871100,-51.791400
163.871200,163.871400,62.932700
163.871500,163.872700,-9.075800
163.872800,163.872700,-18.839500
163.872800,163.873600,-12.737600
163.873700,163.877200,-24.333600
163.877300,163.881500,-34.708900
163.881600,163.888300,7.390200
163.888400,163.888400,28.746200
163.888500,163.889500,89.151800
163.889600,163.889800,16.541700
163.889900,163.891900,-19.459100
163.892000,163.898800,-24.343600
163.898900,163.902100,5.550800
163.902200,163.903600,6.159900
163.903700,163.907200,-40.210100
163.907300,163.910000,85.467600
163.910100,163.911800,-24.349600
163.911900,163.912800,-10.928200
163.912900,163.913400,-7.268100
163.913500,163.913500,-5.437900
163.913600,163.915500,-28.621700
163.915600,163.916600,13.472300
163.916700,163.919600,-18.252600
163.919700,163.919700,-45.705100
163.919800,163.924200,85.451500
163.924300,163.925900,-33.506500
163.926000,163.926800,13.465300
163.926900,163.928800,-45.098100
163.928900,163.929300,21.393800
163.929400,163.929300,-31.677900
163.929400,163.930500,6.142500
163.930600,163.930700,-31.068400
163.930800,163.931000,-45.098800
163.931100,163.935900,-6.060800
163.936000,163.937300,22.607900
163.937400,163.940900,-34.122600
163.941000,163.942100,-20.703700
163.942200,163.943100,-20.704200
163.943200,163.946100,-4.846800
163.946200,163.948200,-18.266900
163.948300,163.952100,-3.020400
163.952200,163.953200,-6.070700
163.953300,163.954100,39.063400
163.954200,163.954300,-32.908100
163.954400,163.957000,-15.831600
163.957100,163.957300,89.073700
163.957400,163.961000,85.410000
163.961100,163.965400,89.064300
163.965500,163.973300,-37.794700
163.973400,163.985700,-21.334600
163.985800,163.987200,-35.970600
163.987300,163.988600,-3.042100
163.988700,163.990300,-1.213700
163.990400,163.992500,43.909000
163.992600,163.992900,-17.069600
163.993000,163.994100,-45.120000
163.994200,163.994900,-24.387900
163.995000,163.995000,31.101600
163.995100,163.995900,-4.265900
163.996000,163.998900,-47.560600
163.999000,164.003100,10.363700
164.003200,164.003400,-32.928200
164.003500,164.004100,-31.099300
164.004200,164.004300,-47.562400
164.004400,164.004500,-12.197500
164.004600,164.005100,-40.245800
164.005200,164.006200,-27.441800
164.006300,164.006300,39.019100
164.006400,164.007300,-29.881200
164.007400,164.008400,-34.149700
164.008500,164.009900,17.675800
164.010000,164.012200,-27.444400
164.012300,164.013100,65.840400
164.013200,164.013700,37.183600
164.013800,164.014700,-26.835800
164.014800,164.018000,6.085900
164.018100,164.020100,-33.544700
164.020200,164.020600,-29.277200
164.020700,164.023300,-26.230000
164.023400,164.026200,-31.718200
164.026300,164.027600,16.443900
164.027700,164.035100,-51.230000
164.035200,164.035200,49.358200
164.035300,164.035800,-15.872000
164.035900,164.036000,-17.091400
164.036100,164.036200,85.325000
164.036300,164.037000,45.089200
164.037100,164.048900,26.791500
164.049000,164.052100,-29.290800
164.052200,164.055400,17.643200
164.055500,164.058300,-15.883500
164.058400,164.063200,-32.952700
164.063300,164.065400,-57.334100
164.065500,164.067400,-32.954400
164.067500,164.068100,-33.564200
164.068200,164.075900,14.581100
164.076000,164.084100,-29.304500
164.084200,164.084400,-29.304700
164.084500,164.086700,-54.292500
164.086800,164.089100,0.555100
164.089200,164.095300,-33.575200
164.095400,164.102600,-42.718700
164.102700,164.107100,48.683400
164.107200,164.110700,-34.800100
164.110800,164.112600,40.147700
164.112700,164.112900,-15.911500
164.113000,164.114100,72.441000
164.114200,164.116000,-20.787700
164.116100,164.117700,66.344000
164.117800,164.119300,-31.757000
164.119400,164.122600,72.432000
164.122700,164.122700,-14.698000
164.122800,164.123500,-46.991100
164.123600,164.123500,66.338100
164.123600,164.127400,-17.137500
164.127500,164.128800,-26.277400
164.128900,164.129800,-42.119000
164.129900,164.130900,-51.258400
164.131000,164.132800,-26.888500
164.132900,164.133300,-2.518300
164.133400,164.137200,45.000700
164.137300,164.137500,26.723000
164.137600,164.137600,-42.121700
164.137700,164.138200,-33.592500
164.138300,164.148600,-12.883800
164.148700,164.156300,-3.141100
164.156400,164.159800,4.776000
164.159900,164.160100,5.994100
164.160200,164.165300,-11.674400
164.165400,164.167000,-43.959500
164.167100,164.167300,3.552900
164.167400,164.168500,12.080000
164.168600,164.169200,-46.396800
164.169300,164.169200,-45.787600
164.169300,164.171100,-43.960900
164.171200,164.171300,55.325600
164.171400,164.174900,-12.897800
164.175000,164.178000,44.355500
164.178100,164.178300,-33.608800
164.178400,164.178600,16.945800
164.178700,164.181500,-3.156000
164.181600,164.185500,-43.965800
164.185600,164.186100,-47.620400
164.186200,164.186100,66.883800
164.186200,164.193300,-12.298500
164.193400,164.194000,-47.013900
164.194100,164.194300,-26.306800
164.194400,164.195500,-39.706000
164.195600,164.199200,43.727800
164.199300,164.211200,12.050800
164.211300,164.212300,-31.186700
164.212400,164.213200,4.741900
164.213300,164.213200,41.888700
164.213300,164.215800,-32.406000
164.215900,164.217500,5.957000
164.217600,164.220600,-9.877300
164.220700,164.225900,-21.449600
164.226000,164.227600,55.272300
164.227700,164.228200,-45.807100
164.228300,164.229900,-47.025500
164.230000,164.230300,46.745100
164.230400,164.237100,-11.713000
164.237200,164.238200,-48.245900
164.238300,164.242800,1.069900
164.242900,164.242800,-23.284300
164.242900,164.243500,-37.288200
164.243600,164.244800,-43.986100
164.244900,164.245100,-9.890800
164.245200,164.245300,49.775900
164.245400,164.246100,-9.891300
164.246200,164.249400,1.065800
164.249500,164.251100,-6.241100
164.251200,164.256000,19.934700
164.256100,164.258600,-29.379600
164.258700,164.260600,-12.334400
164.260700,164.265300,-11.728200
164.265400,164.268100,-38.515200
164.268200,164.268700,1.053900
164.268800,164.269600,-42.168300
164.269700,164.269700,-34.863200
164.269800,164.273200,1.051200
164.273300,164.274100,-37.299900
164.274200,164.281800,5.306900
164.281900,164.284500,30.870500
164.284600,164.285500,-20.869500
164.285600,164.286100,-42.782800
164.286200,164.288200,-49.479000
164.288300,164.290700,-43.393000
164.290800,164.303600,-50.701000
164.303700,164.305100,-21.487500
164.305200,164.312900,20.501800
164.313000,164.316400,72.228700
164.316500,164.325300,-19.671500
164.325400,164.325600,-11.760500
164.325700,164.326300,19.883500
164.326400,164.328400,-47.057200
164.328500,164.329500,36.920000
164.329600,164.331000,-23.934000
164.331100,164.331700,-22.717300
164.331800,164.334200,-17.241800
164.334300,164.337400,-33.673000
164.337500,164.339600,61.251500
164.339700,164.341100,90.457500
164.341200,164.342600,-38.543000
164.342700,164.344600,60.638100
164.344700,164.346100,-40.978200
164.346200,164.346100,-43.412100
164.346200,164.346500,-3.253200
164.346600,164.351600,-9.340700
164.351700,164.354500,36.290700
164.354600,164.357600,-25.163200
164.357700,164.358300,-25.163500
164.358400,164.359300,-36.115600
164.359400,164.364800,-9.956400
164.364900,164.364900,-57.411800
164.365000,164.368300,-8.133100
164.368400,164.370600,-48.287600
164.370700,164.371200,-33.686700
164.371300,164.374600,-41.596800
164.374700,164.378100,-45.856500
164.378200,164.380500,-42.815600
164.380600,164.381600,16.801400
164.381700,164.384700,-11.792300
164.384800,164.390500,-10.578800
164.390600,164.391900,82.490800
164.392000,164.395200,-33.696400
164.395300,164.396000,-8.756900
164.396100,164.396900,-11.190500
164.397000,164.399500,-39.172600
164.399600,164.400800,-25.791100
164.400900,164.401000,46.592800
164.401100,164.401700,-39.173400
164.401800,164.402200,-47.689300
164.402300,164.405700,53.279400
164.405800,164.409900,36.853000
164.410000,164.410200,-47.083600
164.410300,164.411700,-47.692300
164.411800,164.414800,-4.509800
164.414900,164.422500,-12.420700
164.422600,164.424700,-10.597400
164.424800,164.425400,-51.345700
164.425500,164.426200,-51.346000
164.426300,164.427800,-45.872900
164.427900,164.431100,-44.049500
164.431200,164.437200,-25.807600
164.437300,164.441800,-38.580100
164.441900,164.445300,-53.784000
164.445400,164.445600,-22.162700
164.445700,164.445600,5.810100
164.445700,164.445600,8.242500
164.445700,164.451800,8.846500
164.451900,164.458800,-27.033400
164.458900,164.459000,-27.641500
164.459100,164.459300,-33.114200
164.459400,164.461600,-32.507000
164.461700,164.461700,-43.451900
164.461800,164.462300,-32.507300
164.462400,164.463900,0.326000
164.464000,164.464100,-36.156300
164.464200,164.465400,53.223700
164.465500,164.477900,-38.593600
164.478000,164.479800,-22.786800
164.479900,164.482000,-15.492300
164.482100,164.485800,-28.869300
164.485900,164.486300,-36.164900
164.486400,164.488400,-36.165700
164.488500,164.488600,-10.632100
164.488700,164.491600,-57.444600
164.491700,164.493900,-44.678800
164.494000,164.496800,-35.561100
164.496900,164.506400,46.498900
164.506500,164.506900,-36.172900
164.507000,164.509000,-31.310800
164.509100,164.512300,61.082200
164.512400,164.512800,-38.606600
164.512900,164.514400,-27.058100
164.514500,164.521500,-55.021100
164.521600,164.524800,-30.101700
164.524900,164.525500,-42.258200
164.525600,164.528100,-39.220100
164.528200,164.532200,-42.868300
164.532300,164.533600,40.396900
164.533700,164.537200,-34.361300
164.537300,164.543900,-31.325300
164.544000,164.546100,39.778500
164.546200,164.549200,-41.051100
164.549300,164.549400,13.643700
164.549500,164.562800,-48.348000
164.562900,164.565800,-8.243400
164.565900,164.571600,6.336700
164.571700,164.575500,-37.414800
164.575600,164.580400,0.255000
164.580500,164.581900,-44.100800
164.582000,164.583000,30.633200
164.583100,164.583200,-31.341700
164.583300,164.583200,-17.974600
164.583300,164.593600,-43.497200
164.593700,164.602500,-16.769200
164.602600,164.603700,-42.285600
164.603800,164.615100,-30.140100
164.615200,164.616100,82.849600
164.616200,164.617100,-62.336800
164.617200,164.620000,-34.394400
164.620100,164.621600,14.808700
164.621700,164.623800,-34.395900
164.623900,164.628900,-8.278500
164.629000,164.635800,-20.430400
164.635900,164.642200,62.169900
164.642300,164.643400,-44.121700
164.643500,164.643800,-27.722700
164.643900,164.645400,-39.870800
164.645500,164.645600,-21.649900
164.645700,164.647500,44.551200
164.647600,164.647500,-38.049500
164.647600,164.653300,-25.904900
164.653400,164.657200,-6.472300
164.657300,164.669700,-2.835800
164.669800,164.671700,-52.633000
164.671800,164.673300,79.142600
164.673400,164.677200,-47.169400
164.677300,164.678400,-44.740800
164.678500,164.680300,-3.449300
164.680400,164.680300,-41.705200
164.680400,164.680500,-41.705300
164.680600,164.681500,-2.842700
164.681600,164.685800,-18.025700
164.685900,164.685900,-36.242300
164.686000,164.686400,-38.064100
164.686500,164.688100,-55.066600
164.688200,164.691100,31.761900
164.691200,164.693300,-3.456900
164.693400,164.693700,34.795700
164.693800,164.695600,69.403500
164.695700,164.698500,5.040400
164.698600,164.700700,-44.141100
164.700800,164.704100,23.858500
164.704200,164.704100,5.644000
164.704200,164.704900,-31.392500
164.705000,164.713000,9.281000
164.713100,164.713000,-49.002200
164.713100,164.717000,-2.863700
164.717100,164.720800,-42.326600
164.720900,164.722000,-41.720000
164.722100,164.722500,-24.721900
164.722600,164.723800,-44.756000
164.723900,164.724200,-28.972200
164.724300,164.726400,-45.364000
164.726500,164.730700,-22.904500
164.730800,164.731100,-34.438600
164.731200,164.732500,-42.330800
164.732600,164.734000,-41.117200
164.734100,164.738200,-13.195600
164.738300,164.738600,-16.837900
164.738700,164.756200,-27.165100
164.756300,164.758700,-36.877400
164.758800,164.760400,-30.808600
164.760500,164.761300,-11.386900
164.761400,164.762400,4.999700
164.762500,164.762800,6.820200
164.762900,164.774500,-27.780100
164.774600,164.777300,-36.884500
164.777400,164.780100,-26.568800
164.780200,164.782700,-47.810000
164.782800,164.783300,-40.527900
164.783400,164.783300,11.661800
164.783400,164.783600,-47.203500
164.783700,164.783700,-38.707500
164.783800,164.784200,-42.348800
164.784300,164.789100,-6.547200
164.789200,164.789100,-8.367700
164.789200,164.790400,32.896100
164.790500,164.794500,-50.847900
164.794600,164.794600,53.524400
164.794700,164.794700,-44.172900
164.794800,164.794800,-42.352500
164.794900,164.795400,-25.968800
164.795500,164.798400,49.273300
164.798500,164.799500,8.010000
164.799600,164.799500,-38.713400
164.799600,164.803800,-61.165900
164.803900,164.803900,-42.962500
164.804000,164.807700,-6.557800
164.807800,164.808000,-42.357200
164.808100,164.816400,-17.484000
164.816500,164.816900,85.660600
164.817000,164.818800,-45.394600
164.818900,164.819900,-16.879000
164.820000,164.820200,-42.361400
164.820300,164.821000,-13.239200
164.821100,164.822100,-24.767400
164.822200,164.824200,-38.722600
164.824300,164.825700,-15.668500
164.825800,164.833800,-13.246000
164.833900,164.834100,15.874100
164.834200,164.836900,-41.760600
164.837000,164.847700,-27.812200
164.847800,164.849300,-42.978200
164.849400,164.857400,-39.341500
164.857500,164.859200,-24.784300
164.859300,164.865900,-38.738100
164.866000,164.866100,81.965900
164.866200,164.866700,-36.312200
164.866800,164.868300,-32.673500
164.868400,164.872400,-50.871100
164.872500,164.877200,-0.532100
164.877300,164.885500,-46.023200
164.885600,164.887200,42.521700
164.887300,164.889700,71.023400
164.889800,164.890200,-13.275600
164.890300,164.890700,-18.127600
164.890800,164.891100,-27.831200
164.891200,164.892200,-27.225200
164.892300,164.893900,-31.471100
164.894000,164.899700,-41.782800
164.899800,164.900600,-5.397600
164.900700,164.902500,-33.900400
164.902600,164.906000,-39.359400
164.906100,164.910200,-30.871500
164.910300,164.912400,-47.244700
164.912500,164.915600,-3.587100
164.915700,164.917000,-16.927900
164.917100,164.919500,1.867900
164.919600,164.919700,66.141400
164.919800,164.920500,-27.237700
164.920600,164.922800,-13.899100
164.922900,164.923400,-34.515000
164.923500,164.925500,-42.398200
164.925600,164.926800,-17.539200
164.926900,164.927700,-34.516800
164.927800,164.927900,-41.792700
164.928000,164.929500,-41.187000
164.929600,164.931700,-1.171200
164.931800,164.933700,-36.338100
164.933800,164.935900,-25.425600
164.936000,164.937900,-24.213900
164.938000,164.939900,-26.640000
164.940000,164.942800,-35.129000
164.942900,164.946000,-13.911200
164.946100,164.947800,-38.162300
164.947900,164.948000,-9.062200
164.948100,164.949200,-36.950300
164.949300,164.950500,-52.713100
164.950600,164.950600,63.685400
164.950700,164.951100,77.022100
164.951200,164.951400,-45.438500
164.951500,164.952500,-26.039300
164.952600,164.954800,-10.278400
164.954900,164.957300,-6.036300
164.957400,164.959200,65.495500
164.959300,164.963000,-45.442300
164.963100,164.963800,-29.681500
164.963900,164.966700,16.993300
164.966800,164.972200,-13.924900
164.972300,164.972800,-35.140800
164.972900,164.974700,-23.018500
164.974800,164.974800,-47.264700
164.974900,164.975100,-40.597100
164.975200,164.976800,-40.597700
164.976900,164.976800,42.444200
164.976900,164.977400,-38.173300
164.977500,164.983300,-33.326600
164.983400,164.984000,-33.933000
164.984100,164.987700,-1.810900
164.987800,164.988300,-11.508900
164.988400,164.988900,-24.843400
164.989000,164.991300,-5.449600
164.991400,164.993300,29.702200
164.993400,164.999400,-39.393700
164.999500,164.999800,12.727400
164.999900,165.008900,-11.519900
165.009000,165.009500,-16.368400
165.009600,165.009600,-29.095000
165.009700,165.010100,-33.943400
165.010200,165.010100,65.444400
165.010200,165.014600,77.560000
165.014700,165.015500,-37.581600
165.015600,165.017600,16.957300
165.017700,165.019600,-26.675400
165.019700,165.020500,-39.401500
165.020600,165.022000,-42.431900
165.022100,165.022100,-21.222700
165.022200,165.024200,-29.101300
165.024300,165.024600,-40.614900
165.024700,165.028400,-18.195900
165.028500,165.032600,-10.320800
165.032700,165.032900,-16.986200
165.033000,165.033000,-39.406100
165.033100,165.038800,44.208600
165.038900,165.040700,-13.960600
165.040800,165.042700,-6.084900
165.042800,165.047900,-33.352700
165.048000,165.050100,-6.695000
165.050200,165.051800,-37.595300
165.051900,165.059200,-13.970300
165.059300,165.060700,-40.627900
165.060800,165.065300,-1.251200
165.065400,165.068400,-43.659700
165.068500,165.068700,-43.054000
165.068800,165.069000,-27.908900
165.069100,165.069200,9.045200
165.069300,165.069800,-35.784700
165.069900,165.072700,-33.968500
165.072800,165.076100,-46.691200
165.076200,165.077600,-17.008700
165.077700,165.077900,14.491400
165.078000,165.081300,-27.914300
165.081400,165.082000,-37.606700
165.082100,165.082600,65.371700
165.082700,165.083100,53.256100
165.083200,165.084200,-11.560300
165.084300,165.084500,2.371800
165.084600,165.088700,-37.003600
165.088800,165.094500,12.662700
165.094600,165.095200,-29.131800
165.095300,165.096400,6.604400
165.096500,165.097600,65.356700
165.097700,165.097700,-37.612700
165.097800,165.100200,-13.385900
165.100300,165.104800,-26.107500
165.104900,165.105200,-17.022600
165.105300,165.107100,-37.010600
165.107200,165.111900,-3.701700
165.112000,165.112600,80.482900
165.112700,165.114000,-0.674700
165.114100,165.115800,47.169500
165.115900,165.117800,-4.916300
165.117900,165.118100,-32.169800
165.118200,165.119500,-32.776000
165.119600,165.123100,80.471400
165.123200,165.125400,-33.384000
165.125500,165.130000,3.554800
165.130100,165.131500,16.876600
165.131600,165.134400,-8.559300
165.134500,165.137900,7.788700
165.138000,165.142600,45.329000
165.142700,165.146300,-3.721800
165.146400,165.147900,-36.420600
165.148000,165.157100,-6.150000
165.157200,165.158500,-21.893200
165.158600,165.165000,-42.481800
165.165100,165.167700,-24.924800
165.167800,165.170200,-4.341100
165.170300,165.172200,-29.164800
165.172300,165.179600,-30.984200
165.179700,165.182100,-18.272000
165.182200,165.184000,-44.304500
165.184100,165.188600,87.664300
165.188700,165.190100,4.727800
165.190200,165.191400,-0.721200
165.191500,165.191800,32.573200
165.191900,165.192300,22.887100
165.192400,165.194300,-29.779700
165.194400,165.194800,-43.097500
165.194900,165.200000,-47.941900
165.200100,165.201200,-29.177300
165.201300,165.202700,62.830300
165.202800,165.203900,-21.914700
165.204000,165.204300,-5.571500
165.204400,165.204600,-9.203500
165.204700,165.205900,-22.520900
165.206000,165.206000,-38.258900
165.206100,165.206000,-42.496000
165.206100,165.206200,-24.942300
165.206300,165.212400,-44.314100
165.212500,165.213700,-29.787900
165.213800,165.214000,-30.998600
165.214100,165.215500,-25.551800
165.215600,165.219000,-42.500600
165.219100,165.221500,45.259600
165.221600,165.222600,-40.080900
165.222700,165.225400,-29.187600
165.225500,165.232600,-15.270900
165.232700,165.233800,-32.217300
165.233900,165.234500,-40.690400
165.234600,165.234700,-27.981300
165.234800,165.235100,-25.560600
165.235200,165.236900,29.511000
165.237000,165.240800,-34.640800
165.240900,165.241000,-31.615000
165.241100,165.247000,47.052600
165.247100,165.247700,-44.326000
165.247800,165.248100,-29.197400
165.248200,165.250300,65.809100
165.250400,165.253400,-25.568800
165.253500,165.259600,-42.514700
165.259700,165.267200,-24.364900
165.267300,165.273000,-27.392900
165.273100,165.273200,2.254900
165.273300,165.276100,-47.360800
165.276200,165.281000,-29.816500
165.281100,165.287800,-1.989100
165.287900,165.288500,36.125600
165.288600,165.289100,-53.414900
165.289200,165.292300,-36.476200
165.292400,165.294100,-30.427000
165.294200,165.297000,-50.997300
165.297100,165.298900,-39.503500
165.299000,165.300600,-46.158700
165.300700,165.305100,77.248000
165.305200,165.305200,-47.370100
165.305300,165.306000,-42.530800
165.306100,165.306700,63.937700
165.306800,165.307600,6.468200
165.307700,165.308100,31.875000
165.308200,165.309200,40.948000
165.309300,165.313200,-50.397200
165.313300,165.313800,-15.312600
165.313900,165.314500,-38.299400
165.314600,165.314500,30.055100
165.314600,165.315700,-41.324400
165.315800,165.316800,1.623100
165.316900,165.319700,-49.794300
165.319800,165.320100,74.812400
165.320200,165.321300,-43.745900
165.321400,165.322200,-13.502200
165.322300,165.322300,14.322200
165.322400,165.323400,64.526000
165.323500,165.324500,16.740100
165.324600,165.324700,-37.093500
165.324800,165.325200,7.666600
165.325300,165.327100,19.157700
165.327200,165.327400,-21.973000
165.327500,165.330000,-38.305200
165.330100,165.330700,-28.023000
165.330800,165.332600,77.218500
165.332700,165.333700,-26.209800
165.333800,165.337700,7.658500
165.337800,165.338400,-61.291500
165.338500,165.341600,-54.034500
165.341700,165.346100,-45.568700
165.346200,165.349900,-10.492800
165.350000,165.350600,-45.570200
165.350700,165.351500,-22.589200
165.351600,165.353500,-34.685400
165.353600,165.353700,-34.685500
165.353800,165.355700,-4.448400
165.355800,165.358200,65.700900
165.358300,165.362600,14.899000
165.362700,165.367900,7.034100
165.368000,165.369800,-20.783600
165.369900,165.374000,39.078700
165.374100,165.378100,59.029500
165.378200,165.378100,-43.160600
165.378200,165.382900,14.884900
165.383000,165.383400,-41.348400
165.383500,165.385300,-25.023600
165.385400,165.387900,-4.467000
165.388000,165.388300,-37.722300
165.388400,165.389300,-25.630000
165.389400,165.390900,-26.235300
165.391000,165.392500,42.086300
165.392600,165.392700,-14.748300
165.392800,165.393700,-42.561300
165.393800,165.395200,32.410100
165.395300,165.398700,-45.586000
165.398800,165.400400,-20.193700
165.400500,165.401600,-38.936500
165.401700,165.403300,-63.725000
165.403400,165.405900,-47.402100
165.406000,165.406400,-30.474300
165.406500,165.413400,-51.636300
165.413500,165.417700,58.991500
165.417800,165.418600,-14.157200
165.418700,165.419900,63.825500
165.420000,165.426200,-47.408600
165.426300,165.426900,-33.505400
165.427000,165.428100,-48.618100
165.428200,165.437000,-45.598600
165.437100,165.437600,-35.927500
165.437700,165.441000,-20.817700
165.441100,165.446400,-34.722000
165.446500,165.446800,77.096200
165.446900,165.447400,-14.776500
165.447500,165.452000,-11.152500
165.452100,165.453200,-21.428000
165.453300,165.457300,8.789400
165.457400,165.459700,31.149800
165.459800,165.461100,-12.970500
165.461200,165.463100,50.486700
165.463200,165.467300,-25.060700
165.467400,165.469100,-43.796100
165.469200,165.470300,-38.357500
165.470400,165.470600,86.135800
165.470700,165.479500,-33.526500
165.479600,165.479800,-51.655700
165.479900,165.482100,4.543000
165.482200,165.482600,-28.089100
165.482700,165.483900,-48.635500
165.484000,165.484200,-7.544100
165.484300,165.488400,-31.717300
165.488500,165.490600,26.291100
165.490700,165.490700,-38.969400
165.490800,165.494900,-44.409200
165.495000,165.505700,8.153400
165.505800,165.507500,-26.287300
165.507600,165.507700,-45.621900
165.507800,165.512900,-43.811000
165.513000,165.515100,-6.957100
165.515200,165.523100,-40.189600
165.523200,165.527200,-29.920900
165.527300,165.533100,-48.650800
165.533200,165.534300,7.530600
165.534400,165.535300,-32.944800
165.535400,165.535800,-32.945000
165.535900,165.544400,-45.633900
165.544500,165.550100,-31.138700
165.550200,165.552900,-38.388300
165.553000,165.553300,-29.931900
165.553400,165.553300,-32.348100
165.553400,165.553700,79.398000
165.553800,165.558800,-47.450700
165.558900,165.566800,-12.422100
165.566900,165.571600,-39.603200
165.571700,165.574400,-29.940900
165.574500,165.578400,9.313800
165.578500,165.578800,-6.992900
165.578900,165.583600,86.008800
165.583700,165.585700,26.218600
165.585800,165.586000,-30.549700
165.586100,165.586800,-48.667400
165.586900,165.588900,-20.284500
165.589000,165.593900,-38.403500
165.594000,165.594700,-30.553300
165.594800,165.594900,-29.949500
165.595000,165.595500,81.164400
165.595600,165.596800,-35.385200
165.596900,165.601100,-40.217800
165.601200,165.601600,-48.672000
165.601700,165.603800,69.682100
165.603900,165.607600,-31.766400
165.607700,165.609000,-3.386900
165.609100,165.610400,-42.636500
165.610500,165.624300,70.264900
165.624400,165.628700,-30.567600
165.628800,165.631000,-4.607200
165.631100,165.641600,47.306000
165.641700,165.644600,-45.666800
165.644700,165.645700,-33.593200
165.645800,165.648000,50.922400
165.648100,165.655300,-28.164100
165.655400,165.666400,0.201400
165.666500,165.668300,40.642400
165.668400,165.671100,-30.585400
165.671200,165.672300,-62.576700
165.672400,165.682100,-31.797100
165.682200,165.688100,-48.698800
165.688200,165.694000,-20.938600
