lower_bound,upper_bound,correction
163.479600,163.517800,27.203300
163.517900,163.526900,-37.013400
163.527000,163.536700,20.462200
163.536800,163.538100,-45.578400
163.538200,163.543800,57.144500
163.543900,163.562400,-35.192900
163.562500,163.566400,-14.407900
163.566500,163.567800,-30.304100
163.567900,163.579600,-40.090300
163.579700,163.585400,-33.368200
163.585500,163.591700,-37.649700
163.591800,163.596300,-24.814900
163.596400,163.601900,-13.204000
163.602000,163.621400,37.512600
163.621500,163.626900,35.674500
163.627000,163.648100,-41.337500
163.648200,163.650500,-29.117200
163.650600,163.683300,-16.912700
163.683400,163.683600,-37.073700
163.683700,163.685600,-41.351000
163.685700,163.695100,-46.241500
163.695200,163.698400,-28.527100
163.698500,163.700400,49.663600
163.700500,163.701700,85.703600
163.701800,163.708500,-34.029100
163.708600,163.708600,28.276700
163.708700,163.712100,-34.641400
163.712200,163.726600,-70.072100
163.726700,163.756800,-34.048500
163.756900,163.763900,-41.379000
163.764000,163.770600,-23.063100
163.770700,163.779700,45.927800
163.779800,163.786800,-45.050500
163.786900,163.796500,-29.790900
163.796600,163.797200,-45.054000
163.797300,163.805400,-45.056700
163.805500,163.851700,-21.880600
163.851800,163.855400,-43.852900
163.855500,163.860000,-20.664000
163.860100,163.867000,67.208800
163.867100,163.876800,31.196100
163.876900,163.880600,12.276800
163.880700,163.886000,37.900700
163.886100,163.897000,22.027900
163.897100,163.903900,16.531700
163.904000,163.912200,-38.991700
163.912300,163.912900,4.323700
163.913000,163.916900,21.403000
163.917000,163.920100,-27.403700
163.920200,163.926300,-49.977500
163.926400,163.939900,-37.782100
163.940000,163.956500,-52.426400
163.956600,163.958400,44.548900
163.958500,163.964800,21.367500
163.964900,163.974700,26.239000
163.974800,163.977100,-48.163500
163.977200,163.984200,-70.119100
163.984300,163.985100,-17.675500
163.985200,164.014900,-30.494100
164.015000,164.019000,-26.228100
164.019100,164.021400,-39.642000
164.021500,164.022600,-35.374700
164.022700,164.025700,-39.643600
164.025800,164.044300,-32.335400
164.044400,164.052700,25.569400
164.052800,164.064500,-37.219800
164.064600,164.066200,-68.915000
164.066300,164.070400,-39.050600
164.070500,164.076500,1.781800
164.076600,164.077200,-21.987900
164.077300,164.077700,-36.005900
164.077800,164.086400,-39.666000
164.086500,164.087500,-0.053300
164.087600,164.096000,-42.716400
164.096100,164.121400,74.261300
164.121500,164.122900,-40.897900
164.123000,164.129100,-25.059000
164.129200,164.133800,72.420300
164.133900,164.136200,46.220100
164.136300,164.148500,10.875200
164.148600,164.164300,-31.166500
164.164400,164.170700,-12.286400
164.170800,164.172700,-34.824700
164.172800,164.174600,-25.688900
164.174700,164.201200,69.913500
164.201300,164.205800,47.376000
164.205900,164.238200,-35.459600
164.238300,164.249900,43.683500
164.250000,164.251400,-30.594200
164.251500,164.254100,-5.634000
164.254200,164.267300,-13.555500
164.267400,164.272400,15.661500
164.272500,164.279200,60.702000
164.279300,164.282900,-37.303300
164.283000,164.296600,-24.526800
164.296700,164.298400,-21.484300
164.298500,164.302700,-24.529500
164.302800,164.309600,-17.229400
164.309700,164.322800,-44.012600
164.322900,164.331300,-12.372100
164.331400,164.341100,-28.806600
164.341200,164.350500,-44.022100
164.350600,164.351800,-21.509800
164.351900,164.353300,-40.980800
164.353400,164.358600,-23.946800
164.358700,164.363600,-18.473400
164.363700,164.377200,-25.780400
164.377300,164.377900,36.879700
164.378000,164.383100,7.067000
164.383200,164.384000,44.782900
164.384100,164.413700,-38.569600
164.413800,164.416200,-14.850200
164.416300,164.416400,49.011900
164.416500,164.424600,-34.316400
164.424700,164.432800,-47.699000
164.432900,164.446400,59.930500
164.446500,164.447500,-35.541700
164.447600,164.464800,18.566400
164.464900,164.482400,-39.203200
164.482500,164.485700,-16.102100
164.485800,164.498400,13.071000
164.498500,164.520300,5.154200
164.520400,164.523200,-28.885400
164.523300,164.524900,-11.259600
164.525000,164.527900,15.481900
164.528000,164.529600,-48.945400
164.529700,164.534700,-21.597100
164.534800,164.535600,-6.403200
164.535700,164.550500,59.829400
164.550600,164.559700,-24.647400
164.559800,164.562100,-22.217800
164.562200,164.568300,-34.373700
164.568400,164.574000,-25.261600
164.574100,164.582800,-14.328800
164.582900,164.584200,51.897900
164.584300,164.589600,-10.079400
164.589700,164.602500,-40.462600
164.602600,164.610100,-34.390400
164.610200,164.619400,-36.824000
164.619500,164.619800,65.836700
164.619900,164.627300,-38.041900
164.627400,164.628100,-10.707800
164.628200,164.634200,80.399900
164.634300,164.635500,-25.289500
164.635600,164.636100,-24.682400
164.636200,164.637000,-25.290200
164.637100,164.638700,42.129400
164.638800,164.645100,-63.558000
164.645200,164.648300,-20.436500
164.648400,164.660600,-21.657000
164.660700,164.667300,43.319200
164.667400,164.671400,-5.873100
164.671500,164.683300,-13.773900
164.683400,164.687200,72.448100
164.687300,164.689800,-13.777300
164.689900,164.700600,-27.140500
164.700700,164.703600,3.822900
164.703700,164.704600,16.572300
164.704700,164.708400,-26.536800
164.708500,164.730400,-28.974900
164.730500,164.730700,-33.831400
164.730800,164.735700,-19.871600
164.735800,164.736200,-41.725000
164.736300,164.743700,-27.159600
164.743800,164.746400,-44.763600
164.746500,164.747200,-38.694000
164.747300,164.758000,34.136100
164.758100,164.776700,-31.422300
164.776800,164.776700,9.238700
164.776800,164.778600,-44.167500
164.778700,164.785700,-5.938500
164.785800,164.790200,-41.744100
164.790300,164.802100,-12.015700
164.802200,164.804900,-17.478200
164.805000,164.826300,-32.049700
164.826400,164.828100,-47.217700
164.828200,164.829400,4.957000
164.829500,164.831200,-33.265100
164.831300,164.832400,-6.571800
164.832500,164.846100,-36.910900
164.846200,164.846500,9.799100
164.846600,164.872500,21.305900
164.872600,164.886000,-29.648400
164.886100,164.886800,-29.648700
164.886900,164.891200,-23.586000
164.891300,164.895200,33.418100
164.895300,164.895500,40.088700
164.895600,164.896700,-10.246800
164.896800,164.901100,-26.016300
164.901200,164.905700,-19.347900
164.905800,164.920500,-15.110600
164.920600,164.924600,-34.515500
164.924700,164.926500,-27.846700
164.926600,164.931500,61.279100
164.931600,164.936500,-43.614700
164.936600,164.941800,-20.578100
164.941900,164.946800,10.338600
164.946900,164.948300,66.112700
164.948400,164.959900,-6.037800
164.960000,164.962100,-44.229600
164.962200,164.971300,75.788200
164.971400,164.975800,-6.653000
164.975900,164.976600,-20.594800
164.976700,165.014600,-29.097200
165.014700,165.025300,12.710000
165.025400,165.029000,5.436000
165.029100,165.032800,45.425600
165.032900,165.037300,-16.382500
165.037400,165.046100,-41.834400
165.046200,165.052700,-36.383900
165.052800,165.052700,-19.419700
165.052800,165.053600,-21.843600
165.053700,165.058800,10.263800
165.058900,165.068000,-40.630500
165.068100,165.081700,-45.481500
165.081800,165.085000,-12.166500
165.085100,165.104200,-32.164100
165.104300,165.112300,28.397500
165.112400,165.122200,47.163800
165.122300,165.126800,-13.399900
165.126900,165.129300,-44.891700
165.129400,165.133100,-38.231700
165.133200,165.135100,-35.204600
165.135200,165.135900,19.901200
165.136000,165.154200,11.411000
165.154300,165.159900,17.461900
165.160000,165.168400,-4.945500
165.168500,165.193500,-13.434900
165.193600,165.214500,-40.077900
165.214600,165.237300,-31.008300
165.237400,165.242800,2.273700
165.242900,165.250600,-25.567600
165.250700,165.269000,-38.887500
165.269100,165.271400,-9.845200
165.271500,165.276500,48.236400
165.276600,165.276700,86.354200
165.276800,165.281500,-12.875900
165.281600,165.282300,78.482500
165.282400,165.298700,-36.478600
165.298800,165.301500,77.856800
165.301600,165.308900,53.651700
165.309000,165.319900,-25.598800
165.320000,165.330500,-23.184200
165.330600,165.343200,-2.021900
165.343300,165.355600,-37.105200
165.355700,165.365800,-20.781700
165.365900,165.368500,-46.180800
165.368600,165.370100,-25.016700
165.370200,165.375300,18.518300
165.375400,165.380900,62.050200
165.381000,165.382600,-23.813000
165.382700,165.395300,-40.748000
165.395400,165.399800,-14.147400
165.399900,165.407800,-29.870300
165.407900,165.414900,6.399100
165.415000,165.415400,-48.614200
165.415500,165.418400,34.809700
165.418500,165.422100,-17.786100
165.422200,165.428600,14.248700
165.428700,165.440900,-31.697700
165.441000,165.445400,-19.611000
165.445500,165.446900,0.938700
165.447000,165.461500,-17.805600
165.461600,165.462400,14.829700
165.462500,165.464000,-13.576400
165.464100,165.465700,-14.786000
165.465800,165.466700,75.261800
165.466800,165.467500,39.604400
165.467600,165.486500,-40.780700
165.486600,165.487800,56.507000
165.487900,165.488500,-3.920800
165.488600,165.499400,-32.326000
165.499500,165.504400,-39.578600
165.504500,165.523400,37.140700
165.523500,165.523800,-22.065600
165.523900,165.533000,-23.882300
165.533100,165.535400,-22.071000
165.535500,165.538700,-49.256600
165.538800,165.550700,-5.769100
165.550800,165.550700,47.386800
165.550800,165.557700,-33.557900
165.557800,165.564300,-34.164600
165.564400,165.565300,40.126000
165.565400,165.568900,1.468300
165.569000,165.570500,-43.830600
165.570600,165.574300,16.564000
165.574400,165.585500,-32.965100
165.585600,165.586000,-19.075300
165.586100,165.595800,-41.423600
165.595900,165.598000,-29.347000
165.598100,165.619200,56.382900
165.619300,165.621900,-39.621500
165.622000,165.630000,-29.360600
165.630100,165.634600,-48.078500
165.634700,165.643000,-37.214400
165.643100,165.647900,-34.801500
165.648000,165.658300,-31.183700
165.658400,165.661300,-41.446800
165.661400,165.662600,21.330900
165.662700,165.662600,21.330900
165.662700,165.673900,-43.865600
165.674000,165.675700,72.626400
165.675800,165.683200,-52.922200
165.683300,165.705800,-37.841700
165.705900,165.719400,-26.985000
165.719500,165.725200,-51.123900
165.725300,165.729100,-34.230000
165.729200,165.735000,-15.527800
165.735100,165.737300,-44.490500
165.737400,165.742800,-41.475600
165.742900,165.748500,-49.924100
165.748600,165.749400,-48.114400
165.749500,165.766300,45.385400
165.766400,165.766800,-46.310100
165.766900,165.796500,-30.034700
165.796600,165.796900,-29.431700
165.797000,165.804600,-25.213200
165.804700,165.815700,-42.104400
165.815800,165.817700,-24.012900
165.817800,165.823400,-45.122300
165.823500,165.826200,-27.032100
165.826300,165.827700,-28.238800
165.827800,165.829700,-40.300200
165.829800,165.835300,-37.890200
165.835400,165.835900,33.264200
165.836000,165.853000,39.280000
165.853100,165.854300,-2.926900
165.854400,165.854800,63.998900
165.854900,165.856200,-15.589500
165.856300,165.856200,-41.515600
165.856300,165.864400,-33.077900
165.864500,165.872300,55.541300
165.872400,165.877300,-43.331600
165.877400,165.877900,12.130700
165.878000,165.888100,13.329400
165.888200,165.896800,-11.993500
165.896900,165.903800,-39.121400
165.903900,165.906900,-47.561000
165.907000,165.933200,-29.489700
165.933300,165.946000,-40.944700
165.946100,165.958400,43.409400
165.958500,165.979400,-3.602500
165.979500,165.982600,-3.604400
165.982700,165.986400,-42.163900
165.986500,165.992800,-31.322300
165.992900,166.003200,-12.652300
166.003300,166.007800,-48.797600
166.007900,166.019600,-33.742800
166.019700,166.034900,-40.374000
166.035000,166.038100,-45.193300
166.038200,166.047900,-29.538400
166.048000,166.072900,17.418300
166.073000,166.076500,-16.905800
166.076600,166.079000,11.994900
166.079100,166.087000,-44.005300
166.087100,166.094900,-42.803800
