lower_bound,upper_bound,correction
164.597300,164.598900,51.276800
164.599000,164.600300,-30.741300
164.600400,164.601600,-35.602100
164.601700,164.601700,-32.564500
164.601800,164.601900,22.720400
164.602000,164.602600,-41.070200
164.602700,164.603500,67.675700
164.603600,164.603900,0.240600
164.604000,164.604300,-50.791100
164.604400,164.605400,-43.501200
164.605500,164.605900,-38.641300
164.606000,164.609000,77.997600
164.609100,164.609100,38.510000
164.609200,164.612200,23.320100
164.612300,164.612200,-38.036200
164.612300,164.613100,-17.989500
164.613200,164.617100,-32.570800
164.617200,164.617200,-11.916900
164.617300,164.619900,-41.683900
164.620000,164.620400,11.164800
164.620500,164.620600,-9.488900
164.620700,164.622700,-10.704900
164.622800,164.625100,-40.470800
164.625200,164.625300,-16.780700
164.625400,164.626500,-39.863900
164.626600,164.626600,13.590400
164.626700,164.627000,-25.893100
164.627100,164.629200,1.440100
164.629300,164.630100,56.715000
164.630200,164.631000,76.758900
164.631100,164.631700,-36.828700
164.631800,164.631800,-13.139500
164.631900,164.632400,1.438100
164.632500,164.632900,-33.184700
164.633000,164.633700,12.978100
164.633800,164.635600,2.650900
164.635700,164.636900,-5.853400
164.637000,164.639800,-33.794900
164.639900,164.640200,-43.513200
164.640300,164.641100,-38.047000
164.641200,164.641700,-31.973500
164.641800,164.642200,-36.832700
164.642300,164.642700,-13.752600
164.642800,164.643100,30.585500
164.643200,164.643200,45.769800
164.643300,164.645200,-13.146500
164.645300,164.646000,13.577000
164.646100,164.647100,31.797000
164.647200,164.648500,31.795900
164.648600,164.649100,-54.448600
164.649200,164.650000,13.574300
164.650100,164.651800,-2.825200
164.651900,164.652100,-25.297000
164.652200,164.652500,-44.124800
164.652600,164.653300,9.927900
164.653400,164.653600,76.734700
164.653700,164.653800,90.703200
164.653900,164.653800,-45.339900
164.653900,164.656000,-41.696600
164.656100,164.659100,-17.405100
164.659200,164.660000,-49.593100
164.660100,164.661400,-44.735100
164.661500,164.661500,-27.123200
164.661600,164.661700,-41.091300
164.661800,164.664300,-50.201700
164.664400,164.670100,15.382200
164.670200,164.671900,9.915500
164.672000,164.672800,4.449600
164.672900,164.673000,-41.095400
164.673100,164.674000,20.844800
164.674100,164.675400,-27.736600
164.675500,164.679300,-51.420700
164.679400,164.680200,-28.953200
164.680300,164.681000,-38.062100
164.681100,164.682600,-31.383100
164.682700,164.683200,65.772800
164.683300,164.683800,17.194300
164.683900,164.684500,-43.528400
164.684600,164.685200,-65.995700
164.685300,164.685800,-45.350500
164.685900,164.689400,-38.065200
164.689500,164.691300,-45.352300
164.691400,164.692100,-18.028900
164.692200,164.694200,-11.350900
164.694300,164.700800,-26.533500
164.700900,164.701200,56.647300
164.701300,164.702600,-28.962900
164.702700,164.706800,-45.964600
164.706900,164.706800,-45.964600
164.706900,164.707900,-36.250800
164.708000,164.708700,-48.393700
164.708800,164.709300,-45.965400
164.709400,164.709400,69.389300
164.709500,164.709900,-56.286800
164.710000,164.710300,-20.466400
164.710400,164.711900,-47.180500
164.712000,164.711900,8.674600
164.712000,164.714900,8.672600
164.715000,164.717800,-42.325600
164.717900,164.719600,-54.468100
164.719700,164.720500,-41.112400
164.720600,164.724900,-4.689600
164.725000,164.725900,3.808800
164.726000,164.726200,-18.652900
164.726300,164.732900,-15.621000
164.733000,164.733100,-35.653500
164.733200,164.734000,-44.152400
164.734100,164.735400,-29.584000
164.735500,164.737300,-30.798900
164.737400,164.741200,-34.442600
164.741300,164.744000,-5.307600
164.744100,164.746800,73.599700
164.746900,164.747700,20.183800
164.747800,164.751300,8.648600
164.751400,164.752700,-47.800600
164.752800,164.755500,8.645800
164.755600,164.755700,-16.239600
164.755800,164.757100,-39.304600
164.757200,164.758800,-46.588600
164.758900,164.759500,-2.888800
164.759600,164.759700,8.643100
164.759800,164.760000,-38.091800
164.760100,164.760500,-21.704500
164.760600,164.761800,-27.774500
164.761900,164.761900,26.849700
164.762000,164.765700,-35.666200
164.765800,164.766800,3.176100
164.766900,164.767400,14.707200
164.767500,164.769500,32.913000
164.769600,164.771600,-33.847800
164.771700,164.772000,-15.034100
164.772100,164.772300,7.421000
164.772400,164.774400,-33.849000
164.774500,164.775000,90.562900
164.775100,164.776100,3.170300
164.776200,164.777800,-41.739700
164.777900,164.779300,-41.133400
164.779400,164.779500,-20.499800
164.779600,164.779800,-8.969400
164.779900,164.780900,-33.851500
164.781000,164.781100,-13.218200
164.781200,164.782800,-45.989500
164.782900,164.782900,45.646100
164.783000,164.784700,-36.887300
164.784800,164.784900,-38.101100
164.785000,164.785200,11.053600
164.785300,164.786100,38.968000
164.786200,164.786500,-14.434700
164.786600,164.788200,20.761000
164.788300,164.789900,-25.359500
164.790000,164.792100,-21.112700
164.792200,164.792200,-47.206200
164.792300,164.793300,-41.745200
164.793400,164.793900,-59.343100
164.794000,164.796500,-38.712300
164.796600,164.796600,-35.678300
164.796700,164.798300,-8.979700
164.798400,164.799700,-5.339600
164.799800,164.801000,-2.306400
164.801100,164.806200,-42.356500
164.806300,164.808900,-41.144000
164.809000,164.811200,-41.144800
164.811300,164.811600,-33.257100
164.811700,164.812300,15.889400
164.812400,164.812300,-12.021200
164.812400,164.813700,-25.370300
164.813800,164.813700,6.180500
164.813800,164.815800,-8.989300
164.815900,164.819300,-41.147700
164.819400,164.819900,17.097500
164.820000,164.820200,31.658600
164.820300,164.821100,-48.428900
164.821200,164.821700,21.343300
164.821800,164.821700,24.376800
164.821800,164.822100,67.453200
164.822200,164.824500,-39.936100
164.824600,164.824800,-8.387600
164.824900,164.825700,-42.970100
164.825800,164.828500,7.991100
164.828600,164.833900,-41.759600
164.834000,164.834600,-41.759800
164.834700,164.835100,-34.480000
164.835200,164.835900,-39.940300
164.836000,164.837300,-49.040700
164.837400,164.838400,-47.827700
164.838500,164.839000,-46.007900
164.839100,164.839400,-13.855600
164.839500,164.839700,-30.235200
164.839800,164.840000,1.310400
164.840100,164.840600,-35.695500
164.840700,164.841000,-39.942100
164.841100,164.841400,76.533400
164.841500,164.842200,-4.757400
164.842300,164.843200,-42.976100
164.843300,164.847300,14.651600
164.847400,164.847300,7.978700
164.847400,164.848200,-33.272000
164.848300,164.848200,-31.452100
164.848300,164.849200,-1.728400
164.849300,164.851200,-13.255100
164.851300,164.851500,-39.339300
164.851600,164.851800,-42.979100
164.851900,164.852500,-30.847300
164.852600,164.853600,-33.880700
164.853700,164.854000,-39.946900
164.854100,164.854100,-38.127100
164.854200,164.854900,-29.635100
164.855000,164.855800,17.072000
164.855900,164.856300,-42.374100
164.856400,164.856300,-38.734500
164.856400,164.857000,60.745400
164.857100,164.857200,-47.833600
164.857300,164.858700,42.546300
164.858800,164.859000,-53.900000
164.859100,164.861100,-24.785200
164.861200,164.861100,-11.440600
164.861200,164.862400,-24.785700
164.862500,164.865900,-24.787400
164.866000,164.866000,-8.410400
164.866100,164.866100,69.228300
164.866200,164.866600,-20.541800
164.866700,164.866800,-27.820500
164.866900,164.868800,7.358100
164.868900,164.870100,-46.624600
164.870200,164.871100,15.848100
164.871200,164.871100,-50.870700
164.871200,164.871900,29.797700
164.872000,164.873700,79.531300
164.873800,164.875300,62.547000
164.875400,164.876800,-19.940200
164.876900,164.878600,-49.053400
164.878700,164.878600,-42.988400
164.878700,164.878900,15.236100
164.879000,164.879600,4.925100
164.879700,164.880100,-40.562900
164.880200,164.880300,-39.350000
164.880400,164.881400,-27.826900
164.881500,164.881600,-13.271100
164.881700,164.882800,-10.845700
164.882900,164.884200,-11.453000
164.884300,164.884600,5.528400
164.884700,164.884800,-26.615400
164.884900,164.887100,-19.338700
164.887200,164.887700,-35.713800
164.887800,164.888200,21.294300
164.888300,164.889800,-35.714600
164.889900,164.890300,46.764300
164.890400,164.891000,-14.489000
164.891100,164.892100,-27.831600
164.892200,164.892600,-40.567400
164.892700,164.892800,46.155600
164.892900,164.893300,-33.896600
164.893400,164.894200,15.831900
164.894300,164.894300,-20.555200
164.894400,164.897600,-13.885900
164.897700,164.897600,-32.079100
164.897700,164.899100,17.647700
164.899200,164.900100,27.956200
164.900200,164.900800,-39.357500
164.900900,164.901400,-42.389800
164.901500,164.902500,-46.028700
164.902600,164.905100,-39.359100
164.905200,164.905400,50.995600
164.905500,164.905600,5.514900
164.905700,164.906400,-13.890500
164.906500,164.906500,-6.007300
164.906600,164.906500,-27.837900
164.906600,164.906700,-49.668500
164.906800,164.906900,34.621400
164.907000,164.907300,-21.774200
164.907400,164.907700,-10.859200
164.907800,164.909400,17.033900
164.909500,164.909500,27.949000
164.909600,164.910800,-32.084500
164.910900,164.910900,-3.584300
164.911000,164.911500,-14.499600
164.911600,164.911600,1.266400
164.911700,164.911700,-8.435900
164.911800,164.912100,65.542700
164.912200,164.912200,10.361700
164.912300,164.912300,-37.542600
164.912400,164.912400,-27.840500
164.912500,164.917400,8.539200
164.917500,164.919900,1.867600
164.920000,164.920900,-36.939500
164.921000,164.921100,-19.961700
164.921200,164.921100,-13.291900
164.921200,164.922400,-43.003500
164.922500,164.925200,57.647200
164.925300,164.925700,-10.262600
164.925800,164.926700,-42.398700
164.926800,164.928400,57.037800
164.928500,164.929400,7.318600
164.929500,164.930600,-50.888400
164.930700,164.930600,-44.219000
164.930700,164.930900,-22.998100
164.931000,164.933600,89.167000
164.933700,164.934400,-29.669000
164.934500,164.936500,-26.638400
164.936600,164.936800,-13.906400
164.936900,164.939200,-32.702500
164.939300,164.940000,-19.364600
164.940100,164.940300,-7.239200
164.940400,164.941000,12.161300
164.941100,164.941700,40.049500
164.941800,164.942500,32.773600
164.942600,164.942900,-39.372900
164.943000,164.943000,-24.822500
164.943100,164.943200,-39.373100
164.943300,164.943400,-19.366300
164.943500,164.943700,-38.160700
164.943800,164.946700,3.669900
164.946800,164.949000,-23.612800
164.949100,164.949500,-29.069200
164.949600,164.950400,-43.619400
164.950500,164.950500,-15.732300
164.950600,164.952000,-13.914400
164.952100,164.952900,49.739700
164.953000,164.954900,43.675700
164.955000,164.954900,-30.890200
164.955000,164.955200,22.457500
164.955300,164.955200,-20.584500
164.955300,164.956100,-24.828500
164.956200,164.956800,-49.077600
164.956900,164.959800,-23.617800
164.959900,164.961000,-6.038400
164.961100,164.961900,-29.680700
164.962000,164.962900,-36.349300
164.963000,164.964800,-50.898600
164.964900,164.964800,-43.624300
164.964900,164.966600,75.793200
164.966700,164.967800,3.050400
164.967900,164.968200,27.903500
164.968300,164.968500,-36.351500
164.968600,164.969000,38.207800
164.969100,164.970300,15.172200
164.970400,164.970900,-21.804400
164.971000,164.971300,-14.530600
164.971400,164.971600,63.058400
164.971700,164.971900,-32.715800
164.972000,164.972400,-18.168100
164.972500,164.973400,14.563900
164.973500,164.974000,-38.172100
164.974100,164.974000,-36.959800
164.974100,164.974200,48.508100
164.974300,164.975800,4.863900
164.975900,164.976700,-35.142400
164.976800,164.976700,45.475100
164.976800,164.977100,-18.170400
164.977200,164.977700,-38.173500
164.977800,164.978800,-43.629100
164.978900,164.979400,-13.928600
164.979500,164.979700,11.528900
164.979800,164.980300,-43.023500
164.980400,164.981000,-27.870500
164.981100,164.981500,-11.505200
164.981600,164.981500,-46.054600
164.981600,164.982800,-44.842700
164.982900,164.982800,20.618600
164.982900,164.982800,12.132900
164.982900,164.984500,75.167900
164.984600,164.984900,-56.965800
164.985000,164.985000,-4.839800
164.985100,164.985100,-43.025100
164.985200,164.985200,-37.570100
164.985300,164.986100,-34.539900
164.986200,164.986500,-40.601200
164.986600,164.986600,-19.993500
164.986700,164.987600,-36.358900
164.987700,164.988200,27.888000
164.988300,164.989100,-13.933700
164.989200,164.990700,48.493300
164.990800,164.992200,-9.692700
164.992300,164.992400,-17.572000
164.992500,164.992800,-42.421700
164.992900,164.992800,-13.935700
164.992900,164.993500,-60.604500
164.993600,164.994000,-43.634300
164.994100,164.996900,-35.756400
164.997000,164.997400,-34.544400
164.997500,164.998100,-43.635700
164.998200,164.998300,75.153300
164.998400,164.998600,-39.393400
164.998700,164.998700,49.092100
164.998800,164.999600,-31.515000
164.999700,165.004300,-18.184000
165.004400,165.004600,-19.396200
165.004700,165.004700,-34.547300
165.004800,165.005200,-12.730000
165.005300,165.005400,-13.942200
165.005500,165.006900,-46.668900
165.007000,165.007300,69.689500
165.007400,165.007300,-23.639800
165.007400,165.007800,0.601300
165.007900,165.008100,-4.853200
165.008200,165.011900,-11.521500
165.012000,165.012700,18.778800
165.012800,165.012800,58.169600
165.012900,165.015200,-17.583400
165.015300,165.015300,-31.521500
165.015400,165.018100,-27.886700
165.018200,165.020400,49.678500
165.020500,165.020500,-41.219400
165.020600,165.020600,-27.887800
165.020700,165.021300,48.465700
165.021400,165.021800,10.288500
165.021900,165.023200,7.863700
165.023300,165.024800,44.220700
165.024900,165.024800,48.462500
165.024900,165.025100,19.375800
165.025200,165.026100,-45.463200
165.026200,165.026100,32.706300
165.026200,165.026400,-19.406800
165.026500,165.026500,-25.466500
165.026600,165.026900,-44.857500
165.027000,165.028300,6.648300
165.028400,165.029100,-13.954600
165.029200,165.030500,-30.921900
165.030600,165.030600,-31.527900
165.030700,165.031300,12.099900
165.031400,165.032100,14.523200
165.032200,165.033000,-18.198200
165.033100,165.033100,-36.376400
165.033200,165.033400,-43.647800
165.033500,165.033900,-1.838300
165.034000,165.034200,-51.525200
165.034300,165.035300,-25.470500
165.035400,165.035500,-30.924000
165.035600,165.036300,-25.470900
165.036400,165.038700,-50.920600
165.038800,165.039600,-39.408500
165.039700,165.042400,-15.779200
165.042500,165.043600,29.662700
165.043700,165.043700,-50.922100
165.043800,165.044900,6.637700
165.045000,165.045300,-21.839600
165.045400,165.045900,-27.292900
165.046000,165.046500,-35.775700
165.046600,165.048800,58.135000
165.048900,165.048800,-36.988300
165.048900,165.049900,-47.288700
165.050000,165.050300,-13.965600
165.050400,165.050900,-4.272000
165.051000,165.051200,64.191500
165.051300,165.053100,-39.413400
165.053200,165.053400,-60.618800
165.053500,165.053800,-42.443000
165.053900,165.054800,-41.837500
165.054900,165.055600,51.464100
165.055700,165.056800,33.287400
165.056900,165.057800,-24.268900
165.057900,165.057800,-38.203500
165.057900,165.058000,-3.670200
165.058100,165.058300,-10.334700
165.058400,165.059200,-32.751400
165.059300,165.062500,-24.876900
165.062600,165.063100,-46.687000
165.063200,165.064200,-39.417500
165.064300,165.064600,-7.914900
165.064700,165.065000,-45.476000
165.065100,165.065700,8.441700
165.065800,165.067000,-24.879000
165.067100,165.067500,-34.572200
165.067600,165.069800,-42.448600
165.069900,165.070800,-9.129900
165.070900,165.072600,-29.122100
165.072700,165.073900,-43.055800
165.074000,165.074200,63.562900
165.074300,165.074400,-41.238600
165.074500,165.074500,-49.113900
165.074600,165.074600,5.406900
165.074700,165.075600,-34.575400
165.075700,165.075900,51.445500
165.076000,165.076900,-10.344800
165.077000,165.080000,-27.913700
165.080100,165.080100,30.239800
165.080200,165.080100,-13.375400
165.080200,165.080600,-43.663900
165.080700,165.082500,50.833700
165.082600,165.082500,-32.760900
165.082600,165.082900,20.545500
165.083000,165.084900,-35.184800
165.085000,165.084900,-44.271100
165.085000,165.085200,-40.636700
165.085300,165.086200,-24.887700
165.086300,165.086300,42.955500
165.086400,165.086600,16.908300
165.086700,165.088400,59.914400
165.088500,165.088700,-37.003600
165.088800,165.088900,-7.322700
165.089000,165.089300,-30.340700
165.089400,165.090200,-33.369700
165.090300,165.091100,-51.541900
165.091200,165.091400,-46.090500
165.091500,165.094400,6.605700
165.094500,165.094700,57.485300
165.094800,165.095100,-21.863200
165.095200,165.095300,-19.440400
165.095400,165.095400,8.422100
165.095500,165.096500,5.392900
165.096600,165.098300,-49.121200
165.098400,165.098500,-17.019300
165.098600,165.099900,47.183600
165.100000,165.099900,-5.511700
165.100000,165.099900,-13.385800
165.100000,165.100800,29.617800
165.100900,165.102500,-40.037200
165.102600,165.108100,52.021600
165.108200,165.108400,-44.884700
165.108500,165.109100,-51.547200
165.109200,165.109600,15.075100
165.109700,165.110200,-9.151600
165.110300,165.113200,32.636300
165.113300,165.114400,-17.632900
165.114500,165.116100,-14.605500
165.116200,165.117800,-38.225900
165.117900,165.118000,8.407300
165.118100,165.118100,39.294300
165.118200,165.118200,-43.071100
165.118300,165.118800,-9.761900
165.118900,165.118800,-33.986900
165.118900,165.121000,-53.367500
165.121100,165.125800,37.470900
165.125900,165.125900,7.190900
165.126000,165.126100,65.328200
165.126200,165.127600,-40.046400
165.127700,165.128700,-15.217600
165.128800,165.129100,-36.413400
165.129200,165.129700,-39.441500
165.129800,165.130200,1.132300
165.130300,165.130500,38.678200
165.130600,165.131100,-27.936100
165.131200,165.133400,-47.315300
165.133500,165.134100,8.396700
165.134200,165.134200,-37.020900
165.134300,165.134300,-2.503600
165.134400,165.137100,-47.316500
165.137200,165.138700,-2.506200
165.138800,165.138800,-46.105900
165.138900,165.138900,0.521400
165.139000,165.139400,-53.372700
165.139500,165.141700,-27.940700
165.141800,165.143000,-43.685200
165.143100,165.145100,16.866900
165.145200,165.146000,-29.153600
165.146100,165.146500,-33.392500
165.146600,165.147000,-46.714100
165.147100,165.147100,1.122000
165.147200,165.147400,-37.026000
165.147500,165.148100,-15.227600
165.148200,165.150500,-22.494900
165.150600,165.150600,-39.449200
165.150700,165.150800,-41.265800
165.150900,165.151000,-56.403500
165.151100,165.151500,-31.578000
165.151600,165.153200,4.751200
165.153300,165.153800,-49.743800
165.153900,165.153900,-41.266900
165.154000,165.155600,27.758300
165.155700,165.155900,-35.818200
165.156000,165.155900,-50.955400
165.156000,165.156200,-48.533600
165.156300,165.158200,15.041200
165.158300,165.158300,-6.756100
165.158400,165.159000,89.514300
165.159100,165.159100,-44.901600
165.159200,165.159200,-19.471600
165.159300,165.159300,13.224000
165.159400,165.159500,-41.874400
165.159600,165.159800,-30.976000
165.159900,165.160500,-19.472300
165.160600,165.162200,-15.840300
165.162300,165.162500,-30.977100
165.162600,165.162500,10.799900
165.162600,165.162800,-38.848200
165.162900,165.163100,-16.446200
165.163200,165.163500,-57.012300
165.163600,165.164900,-37.032600
165.165000,165.165600,-36.427500
165.165700,165.167800,-37.639200
165.167900,165.168100,-6.761600
165.168200,165.169700,8.373400
165.169800,165.170600,-44.905500
165.170700,165.171000,-38.851200
165.171100,165.171000,14.426900
165.171100,165.171000,-40.062100
165.171100,165.172700,-10.396800
165.172800,165.174400,31.981700
165.174500,165.174700,24.716500
165.174800,165.175600,51.959500
165.175700,165.175700,3.526100
165.175800,165.176100,-38.853100
165.176200,165.176500,-17.663800
165.176600,165.176900,45.298700
165.177000,165.178100,-22.507900
165.178200,165.179400,30.766900
165.179500,165.179400,-18.876100
165.179500,165.179900,-45.513900
165.180000,165.180200,-38.249300
165.180300,165.182400,-24.931500
165.182500,165.183300,8.364500
165.183400,165.183400,-36.434300
165.183500,165.184000,56.189400
165.184100,165.184800,59.821000
165.184900,165.185100,-45.515700
165.185200,165.185400,-41.278100
165.185500,165.185600,-21.906000
165.185700,165.187800,-35.225300
165.187900,165.187800,0.491700
165.187900,165.187900,16.836600
165.188000,165.189600,-32.804500
165.189700,165.190600,-33.410300
165.190700,165.190800,-13.433400
165.190900,165.191400,-18.276600
165.191500,165.191900,41.048100
165.192000,165.192500,-39.464600
165.192600,165.192500,29.545800
165.192600,165.193500,-35.832800
165.193600,165.193700,-31.595400
165.193800,165.193900,-1.328100
165.194000,165.194200,7.751900
165.194300,165.196100,3.513300
165.196200,165.196200,57.388600
165.196300,165.198700,84.626200
165.198800,165.199100,-40.072300
165.199200,165.199500,-24.333900
165.199600,165.199900,-38.256600
165.200000,165.200100,45.883700
165.200200,165.200200,8.353400
165.200300,165.201400,31.354800
165.201500,165.203300,-3.149700
165.203400,165.203700,-40.679300
165.203800,165.204400,-43.706100
165.204500,165.204900,-52.785900
165.205000,165.206300,-14.046900
165.206400,165.213200,-45.524900
165.213300,165.213500,-51.577800
165.213600,165.213800,-35.235400
165.213900,165.215600,-3.762100
165.215700,165.217700,-48.552700
165.217800,165.217800,-37.052800
165.217900,165.218200,-21.921400
165.218300,165.218300,-49.158200
165.218400,165.218900,7.130600
165.219000,165.220000,-14.054000
165.220100,165.220200,7.735000
165.220300,165.222100,75.521300
165.222200,165.222300,-32.817800
165.222400,165.223800,8.337900
165.223900,165.224400,-38.265800
165.224500,165.225700,-49.160400
165.225800,165.226000,-49.160600
165.226100,165.226700,-39.477100
165.226800,165.227600,62.805800
165.227700,165.228800,-44.319600
165.228900,165.229400,15.596900
165.229500,165.230400,-35.847200
165.230500,165.233300,-27.980600
165.233400,165.234200,-38.874600
165.234300,165.234400,-41.900700
165.234500,165.234800,-19.508500
165.234900,165.235500,-37.664700
165.235600,165.235700,5.304100
165.235800,165.236400,-40.691000
165.236500,165.237200,-37.060200
165.237300,165.237400,-3.774800
165.237500,165.237800,17.406600
165.237900,165.238300,-11.037600
165.238400,165.238300,-11.037600
165.238400,165.238500,-1.354700
165.238600,165.238700,25.878500
165.238800,165.238800,36.166600
165.238900,165.239200,-49.164600
165.239300,165.239500,65.214700
165.239600,165.239900,-41.297500
165.240000,165.241200,-26.773700
165.241300,165.241400,34.348900
165.241500,165.242800,-57.032900
165.242900,165.242800,-44.929500
165.242900,165.243800,-15.881900
165.243900,165.245100,-43.114800
165.245200,165.248400,-26.171800
165.248500,165.249900,-31.013600
165.250000,165.250800,-43.116800
165.250900,165.251100,-49.168300
165.251200,165.251100,-6.203400
165.251200,165.251900,-38.276100
165.252000,165.252000,-49.168500
165.252100,165.252300,16.791100
165.252400,165.253300,42.205900
165.253400,165.253900,-24.963900
165.254000,165.254500,-43.118000
165.254600,165.254500,-40.697500
165.254600,165.254700,-21.938700
165.254800,165.254800,48.861000
165.254900,165.255600,-38.882600
165.255700,165.256100,-6.206200
165.256200,165.256600,-12.862800
165.256700,165.256600,22.234100
165.256700,165.256900,-22.544900
165.257000,165.257100,-34.647300
165.257200,165.257200,-40.698500
165.257300,165.258300,-19.519900
165.258400,165.261800,-41.305200
165.261900,165.261900,-27.993100
165.262000,165.262600,-9.840500
165.262700,165.263600,40.986900
165.263700,165.264100,-31.624600
165.264200,165.264100,-47.962100
165.264200,165.264300,-37.675600
165.264400,165.267100,39.168700
165.267200,165.267200,-9.237900
165.267300,165.269000,-49.778800
165.269100,165.269100,-33.441900
165.269200,165.271300,31.299300
165.271400,165.271600,16.777500
165.271700,165.271600,-40.703700
165.271700,165.272500,20.407200
165.272600,165.272700,-26.182600
165.272800,165.272900,-29.208000
165.273000,165.273400,-34.653700
165.273500,165.274800,30.086400
165.274900,165.275400,24.640400
165.275500,165.275700,-9.847600
165.275800,165.275900,-44.335500
165.276000,165.276100,27.060100
165.276200,165.276900,-35.865200
165.277000,165.277900,89.378000
165.278000,165.278200,-35.865700
165.278300,165.278900,-26.185400
165.279000,165.279300,5.881400
165.279400,165.281200,-49.177500
165.281300,165.281400,26.451000
165.281500,165.282900,17.374500
165.283000,165.283100,16.769300
165.283200,165.283500,74.246000
165.283600,165.284400,-41.918300
165.284500,165.285300,-35.263400
165.285400,165.285400,-29.818300
165.285500,165.285400,-24.978300
165.285500,165.285500,8.297400
165.285600,165.286100,-40.103800
165.286200,165.286100,-23.768500
165.286200,165.286500,-44.944100
165.286600,165.287700,-39.499400
165.287800,165.287800,-54.019600
165.287900,165.287900,62.746400
165.288000,165.288500,-38.894700
165.288600,165.288700,-43.734800
165.288800,165.289800,-17.115300
165.289900,165.290400,-41.315400
165.290500,165.291300,14.948600
165.291400,165.292100,32.492700
165.292200,165.293800,61.530600
165.293900,165.295400,-15.303100
165.295500,165.295700,84.517800
165.295800,165.296900,-41.317700
165.297000,165.297300,-23.773700
165.297400,165.297800,-49.787600
165.297900,165.298300,54.266600
165.298400,165.298900,-36.478700
165.299000,165.299400,-14.700200
165.299500,165.299600,-43.133500
165.299700,165.301000,-38.294400
165.301100,165.301100,-45.553900
165.301200,165.301400,-38.294500
165.301500,165.301400,-37.084600
165.301500,165.301900,31.274900
165.302000,165.302100,-38.294800
165.302200,165.302700,-51.603900
165.302800,165.303500,-33.455800
165.303600,165.303600,-26.801400
165.303700,165.303900,63.335500
165.304000,165.305100,28.852600
165.305200,165.305600,29.457200
165.305700,165.306200,-23.777800
165.306300,165.306400,-17.123600
